Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 2, 2023 9:00 AM;Apr 2, 2023 10:00 AM;48,081.75;19,225.50
Apr 2, 2023 10:00 AM;Apr 2, 2023 11:00 AM;50,694.75;19,103.75
Apr 2, 2023 11:00 AM;Apr 2, 2023 12:00 PM;52,694.50;18,803.50
Apr 2, 2023 12:00 PM;Apr 2, 2023 1:00 PM;52,462.50;16,193.50
Apr 2, 2023 1:00 PM;Apr 2, 2023 2:00 PM;50,678.25;12,548.00
Apr 2, 2023 2:00 PM;Apr 2, 2023 3:00 PM;49,381.75;10,176.25
Apr 2, 2023 3:00 PM;Apr 2, 2023 4:00 PM;48,764.75;10,530.25
Apr 2, 2023 4:00 PM;Apr 2, 2023 5:00 PM;48,509.00;13,182.75
Apr 2, 2023 5:00 PM;Apr 2, 2023 6:00 PM;50,031.00;19,223.50
Apr 2, 2023 6:00 PM;Apr 2, 2023 7:00 PM;51,790.75;26,831.00
Apr 2, 2023 7:00 PM;Apr 2, 2023 8:00 PM;52,326.25;30,986.50
Apr 2, 2023 8:00 PM;Apr 2, 2023 9:00 PM;51,546.25;30,296.25
Apr 2, 2023 9:00 PM;Apr 2, 2023 10:00 PM;50,345.00;28,995.25
Apr 2, 2023 10:00 PM;Apr 2, 2023 11:00 PM;49,653.00;29,055.75
Apr 2, 2023 11:00 PM;Apr 3, 2023 12:00 AM;47,079.00;27,836.75
Apr 3, 2023 12:00 AM;Apr 3, 2023 1:00 AM;44,744.75;27,424.75
Apr 3, 2023 1:00 AM;Apr 3, 2023 2:00 AM;43,232.00;27,619.00
Apr 3, 2023 2:00 AM;Apr 3, 2023 3:00 AM;43,094.25;28,580.00
Apr 3, 2023 3:00 AM;Apr 3, 2023 4:00 AM;43,710.25;30,144.50
Apr 3, 2023 4:00 AM;Apr 3, 2023 5:00 AM;45,219.25;32,322.75
Apr 3, 2023 5:00 AM;Apr 3, 2023 6:00 AM;48,153.25;35,795.25
Apr 3, 2023 6:00 AM;Apr 3, 2023 7:00 AM;54,490.00;42,578.75
Apr 3, 2023 7:00 AM;Apr 3, 2023 8:00 AM;59,040.75;46,279.50
Apr 3, 2023 8:00 AM;Apr 3, 2023 9:00 AM;61,960.00;44,661.75
Apr 3, 2023 9:00 AM;Apr 3, 2023 10:00 AM;63,096.75;38,437.75
Apr 3, 2023 10:00 AM;Apr 3, 2023 11:00 AM;64,497.00;32,204.75
Apr 3, 2023 11:00 AM;Apr 3, 2023 12:00 PM;65,119.00;26,951.25
Apr 3, 2023 12:00 PM;Apr 3, 2023 1:00 PM;64,878.75;23,679.50
Apr 3, 2023 1:00 PM;Apr 3, 2023 2:00 PM;64,106.25;22,523.75
Apr 3, 2023 2:00 PM;Apr 3, 2023 3:00 PM;62,513.50;22,609.75
Apr 3, 2023 3:00 PM;Apr 3, 2023 4:00 PM;61,511.00;25,224.75
Apr 3, 2023 4:00 PM;Apr 3, 2023 5:00 PM;60,534.75;29,558.00
Apr 3, 2023 5:00 PM;Apr 3, 2023 6:00 PM;61,000.50;37,033.25
Apr 3, 2023 6:00 PM;Apr 3, 2023 7:00 PM;61,547.00;45,410.50
Apr 3, 2023 7:00 PM;Apr 3, 2023 8:00 PM;61,846.25;50,229.00
Apr 3, 2023 8:00 PM;Apr 3, 2023 9:00 PM;60,601.00;49,249.50
Apr 3, 2023 9:00 PM;Apr 3, 2023 10:00 PM;57,745.00;46,236.25
Apr 3, 2023 10:00 PM;Apr 3, 2023 11:00 PM;55,080.75;44,067.75
Apr 3, 2023 11:00 PM;Apr 4, 2023 12:00 AM;51,818.25;41,861.00
Apr 4, 2023 12:00 AM;Apr 4, 2023 1:00 AM;48,261.00;38,873.25
Apr 4, 2023 1:00 AM;Apr 4, 2023 2:00 AM;46,614.25;38,479.00
Apr 4, 2023 2:00 AM;Apr 4, 2023 3:00 AM;46,002.00;38,859.25
Apr 4, 2023 3:00 AM;Apr 4, 2023 4:00 AM;46,491.50;40,389.50
Apr 4, 2023 4:00 AM;Apr 4, 2023 5:00 AM;48,051.75;42,760.50
Apr 4, 2023 5:00 AM;Apr 4, 2023 6:00 AM;50,811.75;46,109.75
Apr 4, 2023 6:00 AM;Apr 4, 2023 7:00 AM;56,406.50;52,082.00
Apr 4, 2023 7:00 AM;Apr 4, 2023 8:00 AM;60,573.75;55,078.75
Apr 4, 2023 8:00 AM;Apr 4, 2023 9:00 AM;63,307.50;52,468.25
Apr 4, 2023 9:00 AM;Apr 4, 2023 10:00 AM;64,210.75;46,078.75
Apr 4, 2023 10:00 AM;Apr 4, 2023 11:00 AM;65,555.75;41,349.25
Apr 4, 2023 11:00 AM;Apr 4, 2023 12:00 PM;66,275.75;38,243.00
Apr 4, 2023 12:00 PM;Apr 4, 2023 1:00 PM;65,947.00;35,622.75
Apr 4, 2023 1:00 PM;Apr 4, 2023 2:00 PM;65,165.50;34,327.25
Apr 4, 2023 2:00 PM;Apr 4, 2023 3:00 PM;63,498.25;34,198.00
Apr 4, 2023 3:00 PM;Apr 4, 2023 4:00 PM;62,264.00;36,400.75
Apr 4, 2023 4:00 PM;Apr 4, 2023 5:00 PM;61,196.50;40,517.25
Apr 4, 2023 5:00 PM;Apr 4, 2023 6:00 PM;61,378.00;47,413.00
Apr 4, 2023 6:00 PM;Apr 4, 2023 7:00 PM;61,678.25;54,520.00
Apr 4, 2023 7:00 PM;Apr 4, 2023 8:00 PM;61,879.25;58,355.75
Apr 4, 2023 8:00 PM;Apr 4, 2023 9:00 PM;60,530.75;56,929.25
Apr 4, 2023 9:00 PM;Apr 4, 2023 10:00 PM;57,734.50;53,617.00
Apr 4, 2023 10:00 PM;Apr 4, 2023 11:00 PM;55,087.75;50,833.00
Apr 4, 2023 11:00 PM;Apr 5, 2023 12:00 AM;51,738.25;47,646.00
Apr 5, 2023 12:00 AM;Apr 5, 2023 1:00 AM;48,289.75;44,692.75
Apr 5, 2023 1:00 AM;Apr 5, 2023 2:00 AM;46,763.50;43,573.50
Apr 5, 2023 2:00 AM;Apr 5, 2023 3:00 AM;46,190.50;43,398.25
Apr 5, 2023 3:00 AM;Apr 5, 2023 4:00 AM;46,501.50;44,246.25
Apr 5, 2023 4:00 AM;Apr 5, 2023 5:00 AM;47,578.75;45,730.25
Apr 5, 2023 5:00 AM;Apr 5, 2023 6:00 AM;50,345.25;48,787.50
Apr 5, 2023 6:00 AM;Apr 5, 2023 7:00 AM;55,838.00;54,479.50
Apr 5, 2023 7:00 AM;Apr 5, 2023 8:00 AM;59,911.75;56,853.00
Apr 5, 2023 8:00 AM;Apr 5, 2023 9:00 AM;62,396.75;52,613.25
Apr 5, 2023 9:00 AM;Apr 5, 2023 10:00 AM;63,008.50;44,477.00
Apr 5, 2023 10:00 AM;Apr 5, 2023 11:00 AM;63,998.50;38,530.00
Apr 5, 2023 11:00 AM;Apr 5, 2023 12:00 PM;64,317.00;35,463.75
Apr 5, 2023 12:00 PM;Apr 5, 2023 1:00 PM;63,886.50;34,749.25
Apr 5, 2023 1:00 PM;Apr 5, 2023 2:00 PM;62,836.25;34,775.50
Apr 5, 2023 2:00 PM;Apr 5, 2023 3:00 PM;61,175.00;35,760.25
Apr 5, 2023 3:00 PM;Apr 5, 2023 4:00 PM;59,933.75;38,210.50
Apr 5, 2023 4:00 PM;Apr 5, 2023 5:00 PM;58,847.25;42,136.25
Apr 5, 2023 5:00 PM;Apr 5, 2023 6:00 PM;59,586.25;48,834.25
Apr 5, 2023 6:00 PM;Apr 5, 2023 7:00 PM;60,040.50;55,200.75
Apr 5, 2023 7:00 PM;Apr 5, 2023 8:00 PM;60,532.25;59,043.50
Apr 5, 2023 8:00 PM;Apr 5, 2023 9:00 PM;59,254.75;57,976.25
Apr 5, 2023 9:00 PM;Apr 5, 2023 10:00 PM;56,657.00;54,878.75
Apr 5, 2023 10:00 PM;Apr 5, 2023 11:00 PM;53,814.00;51,485.25
Apr 5, 2023 11:00 PM;Apr 6, 2023 12:00 AM;50,396.00;47,556.25
Apr 6, 2023 12:00 AM;Apr 6, 2023 1:00 AM;48,216.75;43,917.50
Apr 6, 2023 1:00 AM;Apr 6, 2023 2:00 AM;46,715.75;41,995.50
Apr 6, 2023 2:00 AM;Apr 6, 2023 3:00 AM;46,043.75;40,922.50
Apr 6, 2023 3:00 AM;Apr 6, 2023 4:00 AM;46,420.50;41,149.75
Apr 6, 2023 4:00 AM;Apr 6, 2023 5:00 AM;47,382.00;41,992.75
Apr 6, 2023 5:00 AM;Apr 6, 2023 6:00 AM;50,257.50;44,615.00
Apr 6, 2023 6:00 AM;Apr 6, 2023 7:00 AM;55,604.50;49,489.75
Apr 6, 2023 7:00 AM;Apr 6, 2023 8:00 AM;59,764.25;50,823.50
Apr 6, 2023 8:00 AM;Apr 6, 2023 9:00 AM;62,181.00;45,302.75
Apr 6, 2023 9:00 AM;Apr 6, 2023 10:00 AM;63,002.25;37,371.25
Apr 6, 2023 10:00 AM;Apr 6, 2023 11:00 AM;64,123.00;31,403.00
Apr 6, 2023 11:00 AM;Apr 6, 2023 12:00 PM;64,525.50;26,761.50
Apr 6, 2023 12:00 PM;Apr 6, 2023 1:00 PM;64,383.00;25,240.00
Apr 6, 2023 1:00 PM;Apr 6, 2023 2:00 PM;63,671.00;25,881.75
Apr 6, 2023 2:00 PM;Apr 6, 2023 3:00 PM;62,072.25;27,653.75
Apr 6, 2023 3:00 PM;Apr 6, 2023 4:00 PM;60,587.50;30,423.00
Apr 6, 2023 4:00 PM;Apr 6, 2023 5:00 PM;59,481.25;34,925.00
Apr 6, 2023 5:00 PM;Apr 6, 2023 6:00 PM;59,983.50;41,570.75
Apr 6, 2023 6:00 PM;Apr 6, 2023 7:00 PM;60,322.00;47,179.00
Apr 6, 2023 7:00 PM;Apr 6, 2023 8:00 PM;60,466.50;48,715.50
Apr 6, 2023 8:00 PM;Apr 6, 2023 9:00 PM;59,350.75;45,223.75
Apr 6, 2023 9:00 PM;Apr 6, 2023 10:00 PM;56,743.00;40,136.75
Apr 6, 2023 10:00 PM;Apr 6, 2023 11:00 PM;53,971.75;36,043.00
Apr 6, 2023 11:00 PM;Apr 7, 2023 12:00 AM;50,622.75;32,467.75
Apr 7, 2023 12:00 AM;Apr 7, 2023 1:00 AM;42,441.00;24,654.00
Apr 7, 2023 1:00 AM;Apr 7, 2023 2:00 AM;40,676.75;24,189.75
Apr 7, 2023 2:00 AM;Apr 7, 2023 3:00 AM;40,033.75;24,834.25
Apr 7, 2023 3:00 AM;Apr 7, 2023 4:00 AM;39,898.50;25,710.00
Apr 7, 2023 4:00 AM;Apr 7, 2023 5:00 AM;40,103.75;26,491.50
Apr 7, 2023 5:00 AM;Apr 7, 2023 6:00 AM;40,223.50;26,930.50
Apr 7, 2023 6:00 AM;Apr 7, 2023 7:00 AM;40,248.50;27,088.00
Apr 7, 2023 7:00 AM;Apr 7, 2023 8:00 AM;41,978.75;27,703.50
Apr 7, 2023 8:00 AM;Apr 7, 2023 9:00 AM;44,652.25;27,107.00
Apr 7, 2023 9:00 AM;Apr 7, 2023 10:00 AM;47,386.25;25,471.25
Apr 7, 2023 10:00 AM;Apr 7, 2023 11:00 AM;49,578.50;23,448.25
Apr 7, 2023 11:00 AM;Apr 7, 2023 12:00 PM;51,226.50;22,013.00
Apr 7, 2023 12:00 PM;Apr 7, 2023 1:00 PM;51,127.50;20,414.75
Apr 7, 2023 1:00 PM;Apr 7, 2023 2:00 PM;49,629.75;19,193.50
Apr 7, 2023 2:00 PM;Apr 7, 2023 3:00 PM;47,948.50;19,096.25
Apr 7, 2023 3:00 PM;Apr 7, 2023 4:00 PM;47,314.00;21,237.00
Apr 7, 2023 4:00 PM;Apr 7, 2023 5:00 PM;46,796.75;24,776.75
Apr 7, 2023 5:00 PM;Apr 7, 2023 6:00 PM;47,563.75;30,249.75
Apr 7, 2023 6:00 PM;Apr 7, 2023 7:00 PM;48,157.25;35,393.50
Apr 7, 2023 7:00 PM;Apr 7, 2023 8:00 PM;48,701.25;38,323.75
Apr 7, 2023 8:00 PM;Apr 7, 2023 9:00 PM;48,199.50;37,814.00
Apr 7, 2023 9:00 PM;Apr 7, 2023 10:00 PM;46,949.00;36,609.50
Apr 7, 2023 10:00 PM;Apr 7, 2023 11:00 PM;45,622.75;35,769.25
Apr 7, 2023 11:00 PM;Apr 8, 2023 12:00 AM;43,387.25;34,380.50
Apr 8, 2023 12:00 AM;Apr 8, 2023 1:00 AM;43,776.50;34,245.00
Apr 8, 2023 1:00 AM;Apr 8, 2023 2:00 AM;42,222.50;33,855.00
Apr 8, 2023 2:00 AM;Apr 8, 2023 3:00 AM;41,437.00;33,850.75
Apr 8, 2023 3:00 AM;Apr 8, 2023 4:00 AM;41,234.75;34,363.75
Apr 8, 2023 4:00 AM;Apr 8, 2023 5:00 AM;41,657.50;35,220.75
Apr 8, 2023 5:00 AM;Apr 8, 2023 6:00 AM;42,136.75;35,876.75
Apr 8, 2023 6:00 AM;Apr 8, 2023 7:00 AM;43,112.25;36,777.25
Apr 8, 2023 7:00 AM;Apr 8, 2023 8:00 AM;45,127.25;37,814.00
Apr 8, 2023 8:00 AM;Apr 8, 2023 9:00 AM;48,679.25;38,882.50
Apr 8, 2023 9:00 AM;Apr 8, 2023 10:00 AM;51,480.50;38,399.50
Apr 8, 2023 10:00 AM;Apr 8, 2023 11:00 AM;53,456.00;37,123.50
Apr 8, 2023 11:00 AM;Apr 8, 2023 12:00 PM;54,648.50;35,733.50
Apr 8, 2023 12:00 PM;Apr 8, 2023 1:00 PM;53,767.75;33,333.25
Apr 8, 2023 1:00 PM;Apr 8, 2023 2:00 PM;52,388.50;31,702.00
Apr 8, 2023 2:00 PM;Apr 8, 2023 3:00 PM;51,093.25;31,270.25
Apr 8, 2023 3:00 PM;Apr 8, 2023 4:00 PM;50,298.50;32,436.25
Apr 8, 2023 4:00 PM;Apr 8, 2023 5:00 PM;50,062.50;35,125.50
Apr 8, 2023 5:00 PM;Apr 8, 2023 6:00 PM;50,930.50;39,417.50
Apr 8, 2023 6:00 PM;Apr 8, 2023 7:00 PM;51,452.50;43,822.00
Apr 8, 2023 7:00 PM;Apr 8, 2023 8:00 PM;51,365.00;46,019.75
Apr 8, 2023 8:00 PM;Apr 8, 2023 9:00 PM;49,945.25;44,488.75
Apr 8, 2023 9:00 PM;Apr 8, 2023 10:00 PM;48,176.25;42,396.00
Apr 8, 2023 10:00 PM;Apr 8, 2023 11:00 PM;46,650.00;40,957.75
Apr 8, 2023 11:00 PM;Apr 9, 2023 12:00 AM;44,159.00;38,907.50
Apr 9, 2023 12:00 AM;Apr 9, 2023 1:00 AM;41,801.75;37,885.75
Apr 9, 2023 1:00 AM;Apr 9, 2023 2:00 AM;40,093.25;36,782.25
Apr 9, 2023 2:00 AM;Apr 9, 2023 3:00 AM;38,941.25;36,058.50
Apr 9, 2023 3:00 AM;Apr 9, 2023 4:00 AM;38,722.00;36,237.00
Apr 9, 2023 4:00 AM;Apr 9, 2023 5:00 AM;38,868.00;36,643.50
Apr 9, 2023 5:00 AM;Apr 9, 2023 6:00 AM;38,647.75;36,541.50
Apr 9, 2023 6:00 AM;Apr 9, 2023 7:00 AM;37,394.25;35,259.25
Apr 9, 2023 7:00 AM;Apr 9, 2023 8:00 AM;38,293.50;34,305.25
Apr 9, 2023 8:00 AM;Apr 9, 2023 9:00 AM;41,174.25;31,683.00
Apr 9, 2023 9:00 AM;Apr 9, 2023 10:00 AM;44,069.75;27,210.50
Apr 9, 2023 10:00 AM;Apr 9, 2023 11:00 AM;46,019.25;22,057.25
Apr 9, 2023 11:00 AM;Apr 9, 2023 12:00 PM;47,637.00;19,772.50
Apr 9, 2023 12:00 PM;Apr 9, 2023 1:00 PM;47,271.75;18,553.75
Apr 9, 2023 1:00 PM;Apr 9, 2023 2:00 PM;45,500.50;17,606.00
Apr 9, 2023 2:00 PM;Apr 9, 2023 3:00 PM;43,732.00;17,823.50
Apr 9, 2023 3:00 PM;Apr 9, 2023 4:00 PM;42,988.50;19,739.50
Apr 9, 2023 4:00 PM;Apr 9, 2023 5:00 PM;42,998.25;23,895.75
Apr 9, 2023 5:00 PM;Apr 9, 2023 6:00 PM;44,171.00;30,543.50
Apr 9, 2023 6:00 PM;Apr 9, 2023 7:00 PM;45,675.75;38,064.00
Apr 9, 2023 7:00 PM;Apr 9, 2023 8:00 PM;46,188.00;41,853.00
Apr 9, 2023 8:00 PM;Apr 9, 2023 9:00 PM;45,992.75;40,851.00
Apr 9, 2023 9:00 PM;Apr 9, 2023 10:00 PM;45,052.25;38,246.00
Apr 9, 2023 10:00 PM;Apr 9, 2023 11:00 PM;44,538.25;36,223.00
Apr 9, 2023 11:00 PM;Apr 10, 2023 12:00 AM;42,385.50;32,954.50
Apr 10, 2023 12:00 AM;Apr 10, 2023 1:00 AM;39,572.25;27,376.00
Apr 10, 2023 1:00 AM;Apr 10, 2023 2:00 AM;38,051.75;25,677.25
Apr 10, 2023 2:00 AM;Apr 10, 2023 3:00 AM;37,353.25;24,506.25
Apr 10, 2023 3:00 AM;Apr 10, 2023 4:00 AM;37,282.75;23,971.25
Apr 10, 2023 4:00 AM;Apr 10, 2023 5:00 AM;37,782.25;23,921.75
Apr 10, 2023 5:00 AM;Apr 10, 2023 6:00 AM;38,473.75;23,929.25
Apr 10, 2023 6:00 AM;Apr 10, 2023 7:00 AM;38,919.75;23,328.00
Apr 10, 2023 7:00 AM;Apr 10, 2023 8:00 AM;40,285.00;21,185.25
Apr 10, 2023 8:00 AM;Apr 10, 2023 9:00 AM;43,065.50;15,836.75
Apr 10, 2023 9:00 AM;Apr 10, 2023 10:00 AM;45,707.50;10,342.50
Apr 10, 2023 10:00 AM;Apr 10, 2023 11:00 AM;47,636.00;5,970.50
Apr 10, 2023 11:00 AM;Apr 10, 2023 12:00 PM;48,873.75;1,609.25
Apr 10, 2023 12:00 PM;Apr 10, 2023 1:00 PM;48,809.25;-1,955.25
Apr 10, 2023 1:00 PM;Apr 10, 2023 2:00 PM;47,282.75;-3,033.00
Apr 10, 2023 2:00 PM;Apr 10, 2023 3:00 PM;45,859.50;-3,041.25
Apr 10, 2023 3:00 PM;Apr 10, 2023 4:00 PM;44,708.00;-1,675.75
Apr 10, 2023 4:00 PM;Apr 10, 2023 5:00 PM;44,486.00;2,483.25
Apr 10, 2023 5:00 PM;Apr 10, 2023 6:00 PM;45,953.50;10,285.75
Apr 10, 2023 6:00 PM;Apr 10, 2023 7:00 PM;47,337.75;17,567.00
Apr 10, 2023 7:00 PM;Apr 10, 2023 8:00 PM;48,184.00;19,526.50
Apr 10, 2023 8:00 PM;Apr 10, 2023 9:00 PM;47,781.25;16,451.50
Apr 10, 2023 9:00 PM;Apr 10, 2023 10:00 PM;46,691.75;12,991.50
Apr 10, 2023 10:00 PM;Apr 10, 2023 11:00 PM;45,221.75;10,353.50
Apr 10, 2023 11:00 PM;Apr 11, 2023 12:00 AM;42,791.00;7,231.50
Apr 11, 2023 12:00 AM;Apr 11, 2023 1:00 AM;44,917.25;9,756.25
Apr 11, 2023 1:00 AM;Apr 11, 2023 2:00 AM;43,423.25;9,941.50
Apr 11, 2023 2:00 AM;Apr 11, 2023 3:00 AM;42,853.75;10,573.25
Apr 11, 2023 3:00 AM;Apr 11, 2023 4:00 AM;43,254.00;11,934.75
Apr 11, 2023 4:00 AM;Apr 11, 2023 5:00 AM;44,838.50;14,193.75
Apr 11, 2023 5:00 AM;Apr 11, 2023 6:00 AM;47,741.25;17,545.75
Apr 11, 2023 6:00 AM;Apr 11, 2023 7:00 AM;53,645.75;23,987.75
Apr 11, 2023 7:00 AM;Apr 11, 2023 8:00 AM;58,329.00;28,311.75
Apr 11, 2023 8:00 AM;Apr 11, 2023 9:00 AM;61,157.75;28,542.00
Apr 11, 2023 9:00 AM;Apr 11, 2023 10:00 AM;61,993.00;24,436.00
Apr 11, 2023 10:00 AM;Apr 11, 2023 11:00 AM;62,653.25;19,253.25
Apr 11, 2023 11:00 AM;Apr 11, 2023 12:00 PM;63,037.50;14,507.25
Apr 11, 2023 12:00 PM;Apr 11, 2023 1:00 PM;62,671.50;10,611.75
Apr 11, 2023 1:00 PM;Apr 11, 2023 2:00 PM;61,564.00;7,327.50
Apr 11, 2023 2:00 PM;Apr 11, 2023 3:00 PM;59,887.50;4,976.25
Apr 11, 2023 3:00 PM;Apr 11, 2023 4:00 PM;58,640.00;5,798.00
Apr 11, 2023 4:00 PM;Apr 11, 2023 5:00 PM;57,464.50;9,660.50
Apr 11, 2023 5:00 PM;Apr 11, 2023 6:00 PM;58,280.75;19,507.75
Apr 11, 2023 6:00 PM;Apr 11, 2023 7:00 PM;59,131.50;32,757.50
Apr 11, 2023 7:00 PM;Apr 11, 2023 8:00 PM;59,597.00;44,035.25
Apr 11, 2023 8:00 PM;Apr 11, 2023 9:00 PM;58,278.25;47,484.00
Apr 11, 2023 9:00 PM;Apr 11, 2023 10:00 PM;55,455.50;46,498.75
Apr 11, 2023 10:00 PM;Apr 11, 2023 11:00 PM;52,502.00;43,785.00
Apr 11, 2023 11:00 PM;Apr 12, 2023 12:00 AM;48,995.00;39,286.75
Apr 12, 2023 12:00 AM;Apr 12, 2023 1:00 AM;45,778.25;33,597.75
Apr 12, 2023 1:00 AM;Apr 12, 2023 2:00 AM;43,486.00;29,357.00
Apr 12, 2023 2:00 AM;Apr 12, 2023 3:00 AM;42,795.75;26,770.00
Apr 12, 2023 3:00 AM;Apr 12, 2023 4:00 AM;43,072.25;25,521.50
Apr 12, 2023 4:00 AM;Apr 12, 2023 5:00 AM;44,542.50;25,572.75
Apr 12, 2023 5:00 AM;Apr 12, 2023 6:00 AM;47,970.50;27,447.00
Apr 12, 2023 6:00 AM;Apr 12, 2023 7:00 AM;54,092.25;31,333.00
Apr 12, 2023 7:00 AM;Apr 12, 2023 8:00 AM;59,114.00;33,144.75
Apr 12, 2023 8:00 AM;Apr 12, 2023 9:00 AM;61,902.75;32,522.00
Apr 12, 2023 9:00 AM;Apr 12, 2023 10:00 AM;62,864.00;31,034.25
Apr 12, 2023 10:00 AM;Apr 12, 2023 11:00 AM;64,116.50;30,650.75
Apr 12, 2023 11:00 AM;Apr 12, 2023 12:00 PM;64,669.50;29,842.00
Apr 12, 2023 12:00 PM;Apr 12, 2023 1:00 PM;64,153.50;28,894.50
Apr 12, 2023 1:00 PM;Apr 12, 2023 2:00 PM;62,991.50;28,741.50
Apr 12, 2023 2:00 PM;Apr 12, 2023 3:00 PM;61,470.25;29,112.75
Apr 12, 2023 3:00 PM;Apr 12, 2023 4:00 PM;60,374.00;31,170.00
Apr 12, 2023 4:00 PM;Apr 12, 2023 5:00 PM;59,221.25;33,456.75
Apr 12, 2023 5:00 PM;Apr 12, 2023 6:00 PM;59,706.25;37,512.25
Apr 12, 2023 6:00 PM;Apr 12, 2023 7:00 PM;60,171.75;41,378.25
Apr 12, 2023 7:00 PM;Apr 12, 2023 8:00 PM;60,473.75;43,488.25
Apr 12, 2023 8:00 PM;Apr 12, 2023 9:00 PM;58,934.00;41,734.00
Apr 12, 2023 9:00 PM;Apr 12, 2023 10:00 PM;56,279.25;37,663.00
Apr 12, 2023 10:00 PM;Apr 12, 2023 11:00 PM;53,240.25;32,459.25
Apr 12, 2023 11:00 PM;Apr 13, 2023 12:00 AM;49,748.50;26,675.75
Apr 13, 2023 12:00 AM;Apr 13, 2023 1:00 AM;46,483.50;25,533.50
Apr 13, 2023 1:00 AM;Apr 13, 2023 2:00 AM;44,693.50;21,763.75
Apr 13, 2023 2:00 AM;Apr 13, 2023 3:00 AM;43,782.25;19,103.00
Apr 13, 2023 3:00 AM;Apr 13, 2023 4:00 AM;43,984.75;18,336.25
Apr 13, 2023 4:00 AM;Apr 13, 2023 5:00 AM;44,970.75;18,305.50
Apr 13, 2023 5:00 AM;Apr 13, 2023 6:00 AM;48,031.25;20,462.75
Apr 13, 2023 6:00 AM;Apr 13, 2023 7:00 AM;54,115.25;25,730.75
Apr 13, 2023 7:00 AM;Apr 13, 2023 8:00 AM;57,974.50;28,378.50
Apr 13, 2023 8:00 AM;Apr 13, 2023 9:00 AM;60,760.00;28,447.75
Apr 13, 2023 9:00 AM;Apr 13, 2023 10:00 AM;62,526.50;26,171.50
Apr 13, 2023 10:00 AM;Apr 13, 2023 11:00 AM;64,057.25;23,698.50
Apr 13, 2023 11:00 AM;Apr 13, 2023 12:00 PM;65,320.25;23,811.75
Apr 13, 2023 12:00 PM;Apr 13, 2023 1:00 PM;65,866.50;25,386.75
Apr 13, 2023 1:00 PM;Apr 13, 2023 2:00 PM;64,853.75;26,212.00
Apr 13, 2023 2:00 PM;Apr 13, 2023 3:00 PM;63,363.50;27,386.75
Apr 13, 2023 3:00 PM;Apr 13, 2023 4:00 PM;62,005.00;29,807.50
Apr 13, 2023 4:00 PM;Apr 13, 2023 5:00 PM;59,351.25;32,309.00
Apr 13, 2023 5:00 PM;Apr 13, 2023 6:00 PM;59,066.00;38,289.50
Apr 13, 2023 6:00 PM;Apr 13, 2023 7:00 PM;58,890.00;44,959.75
Apr 13, 2023 7:00 PM;Apr 13, 2023 8:00 PM;58,706.25;50,331.75
Apr 13, 2023 8:00 PM;Apr 13, 2023 9:00 PM;57,206.75;50,882.25
Apr 13, 2023 9:00 PM;Apr 13, 2023 10:00 PM;54,422.25;48,391.25
Apr 13, 2023 10:00 PM;Apr 13, 2023 11:00 PM;51,291.75;45,132.50
Apr 13, 2023 11:00 PM;Apr 14, 2023 12:00 AM;48,135.50;41,874.00
Apr 14, 2023 12:00 AM;Apr 14, 2023 1:00 AM;45,433.75;38,773.00
Apr 14, 2023 1:00 AM;Apr 14, 2023 2:00 AM;43,918.75;38,032.25
Apr 14, 2023 2:00 AM;Apr 14, 2023 3:00 AM;43,401.75;37,843.50
Apr 14, 2023 3:00 AM;Apr 14, 2023 4:00 AM;43,846.75;38,684.50
Apr 14, 2023 4:00 AM;Apr 14, 2023 5:00 AM;45,169.75;40,294.00
Apr 14, 2023 5:00 AM;Apr 14, 2023 6:00 AM;48,025.00;43,340.75
Apr 14, 2023 6:00 AM;Apr 14, 2023 7:00 AM;53,615.25;49,035.00
Apr 14, 2023 7:00 AM;Apr 14, 2023 8:00 AM;58,504.75;52,401.25
Apr 14, 2023 8:00 AM;Apr 14, 2023 9:00 AM;61,490.25;51,432.50
Apr 14, 2023 9:00 AM;Apr 14, 2023 10:00 AM;62,846.25;48,062.75
Apr 14, 2023 10:00 AM;Apr 14, 2023 11:00 AM;64,496.25;45,588.75
Apr 14, 2023 11:00 AM;Apr 14, 2023 12:00 PM;65,362.25;43,775.25
Apr 14, 2023 12:00 PM;Apr 14, 2023 1:00 PM;64,619.75;41,282.50
Apr 14, 2023 1:00 PM;Apr 14, 2023 2:00 PM;63,059.50;39,146.25
Apr 14, 2023 2:00 PM;Apr 14, 2023 3:00 PM;61,089.50;37,426.50
Apr 14, 2023 3:00 PM;Apr 14, 2023 4:00 PM;59,727.00;37,581.00
Apr 14, 2023 4:00 PM;Apr 14, 2023 5:00 PM;58,511.50;39,355.25
Apr 14, 2023 5:00 PM;Apr 14, 2023 6:00 PM;58,395.00;43,292.50
Apr 14, 2023 6:00 PM;Apr 14, 2023 7:00 PM;58,274.25;47,627.00
Apr 14, 2023 7:00 PM;Apr 14, 2023 8:00 PM;58,196.75;50,564.75
Apr 14, 2023 8:00 PM;Apr 14, 2023 9:00 PM;56,428.00;48,988.50
Apr 14, 2023 9:00 PM;Apr 14, 2023 10:00 PM;53,604.25;45,313.25
Apr 14, 2023 10:00 PM;Apr 14, 2023 11:00 PM;50,604.75;41,642.50
Apr 14, 2023 11:00 PM;Apr 15, 2023 12:00 AM;47,203.25;38,011.75
